"pedido_codigo","pedido_id","data_hora","origem","situacao","situacao_descricao","valor_total_pedido","rastreio_id","produto_id","produto_nome","produto_titulo","codigo_pai","derivacao_id","derivacao_codigo","derivacao_nome","categoria_id","categoria","quantidade","valor_unitario","valor_desconto","valor_item","valor_frete","link_produto"
"0012512670055","4730","2025-12-03 21:31:28-03","1","8","Entregue","244.55","4730","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","43.15","244.55","0","calca-feminina-boot-cut-corcel"
"0012512929660","4731","2025-12-03 22:38:40-03","1","8","Entregue","438.1","4731","1075","Calça Boot Cut Feminina Emanuely","Calça Boot Cut Feminina Emanuely","2227","5047","222738","38","45","Lançamentos","1","257.7","38.65","219.05","0","calca-boot-cut-feminina-emanuely"
"0012512929660","4731","2025-12-03 22:38:40-03","1","8","Entregue","438.1","4731","168","Calça Jeans Feminina Boot Cut Morgan ","Calça Jeans Feminina Boot Cut Morgan ","1260","675","126038","38","8","Calça","1","257.7","38.65","219.05","0","calca-jeans-feminina-boot-cut-morgan"
"0012512184375","4732","2025-12-03 22:45:42-03","1","8","Entregue","684.77","4732","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","71.92","215.78","0","calca-feminina-boot-cut-corcel"
"0012512184375","4732","2025-12-03 22:45:42-03","1","8","Entregue","684.77","4732","292","Calça Feminina Montaria Alice","Calça Feminina Montaria Alice","1537","1408","1537M","M","46","Mais Vendidos","1","209.9","52.47","157.43","0","calca-feminina-montaria-alice"
"0012512184375","4732","2025-12-03 22:45:42-03","1","8","Entregue","684.77","4732","168","Calça Jeans Feminina Boot Cut Morgan ","Calça Jeans Feminina Boot Cut Morgan ","1260","675","126038","38","8","Calça","1","257.7","64.42","193.28","0","calca-jeans-feminina-boot-cut-morgan"
"0012512184375","4732","2025-12-03 22:45:42-03","1","8","Entregue","684.77","4732","985","T-Shirt Feminina Rodeio","T-Shirt Feminina Rodeio","2138","4754","2138M","M","45","Lançamentos","1","157.7","39.42","118.28","0","t-shirt-feminina-rodeio"
"0012512980960","4733","2025-12-03 22:47:54-03","1","8","Entregue","244.55","4733","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","4300","177934","34","8","Calça","1","287.7","43.15","244.55","0","calca-feminina-boot-cut-corcel"
"0012512097186","4734","2025-12-05 11:29:04-03","3","8","Entregue","0","4734","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012512996996","4735","2025-12-08 11:10:55-03","3","8","Entregue","0","4735","602","Blusa Feminina Relíquia","Blusa Feminina Relíquia","1800","3083","1800GG","GG","48","Verão 2024","1","147.7","14.77","132.93","0","blusa-feminina-reliquia"
"0012512996996","4735","2025-12-08 11:10:55-03","3","8","Entregue","0","4735","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2923","177944","44","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012512996996","4735","2025-12-08 11:10:55-03","3","8","Entregue","0","4735","1024","T-Shirt Feminina Bia","T-Shirt Bia","2153","4847","2153GG","GG","45","Lançamentos","1","157.7","15.77","141.93","0","t-shirt-bia"
"0012512887412","4736","2025-12-08 14:35:48-03","3","8","Entregue","0","4736","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","43.16","244.54","0","calca-feminina-boot-cut-corcel"
"0012512442316","4737","2025-12-09 14:26:13-03","3","8","Entregue","157.7","4737","1025","T-Shirt Feminina Carolina","T-Shirt Feminina Carolina","2154","4851","2154G","G","45","Lançamentos","1","157.7","0","157.7","0","t-shirt-feminina-carolina"
"0012512937476","4738","2025-12-09 16:59:54-03","1","8","Entregue","278.16","4738","1070","Vestido Feminino Cristina","Vestido Feminino Cristina","2223","5009","2223GG","GG","45","Lançamentos","1","347.7","69.54","278.16","0","vestido-cristina"
"0012512928523","4739","2025-12-09 21:39:21-03","1","8","Entregue","169.83","4739","847","Vestido Feminino Suzy","Vestido Feminino Suzy","2023","4232","2023G","G","39","Outlet","1","199.8","29.97","169.83","0","vestido-feminino-suzy"
"0012512241491","4740","2025-12-10 16:01:06-03","1","8","Entregue","258.93","4740","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012512907123","4741","2025-12-10 18:28:29-03","1","8","Entregue","305.63","4741","1063","Vestido Feminino Sophia","Vestido Feminino Sophia","2209","4979","2209M","M","45","Lançamentos","1","347.7","86.92","260.78","0","vestido-feminino-sophia"
"0012512907123","4741","2025-12-10 18:28:29-03","1","8","Entregue","305.63","4741","990","Passador de Lenço Bridão Cabana","Passador de Lenço Bridão Cabana","2155","4778","2155U","Único","45","Lançamentos","1","59.8","14.95","44.85","0","passador-de-lenco-bridao-cabana"
"0012512907123","4741","2025-12-10 18:28:29-03","1","8","Entregue","305.63","4741","937","Lenço Feminino Cabana 67x68","Lenço Feminino Cabana 67x68","2101","4569","2101U","Único","45","Lançamentos","1","79.9","0","79.9","0","lenco-feminino-cabana-2101u"
"0012512009370","4742","2025-12-10 22:49:17-03","1","8","Entregue","463.6","4742","853","Calça Feminina Skinny Júlia","Calça Feminina Skinny Júlia","2048","4263","204838","38","8","Calça","1","257.7","38.65","219.05","0","calca-feminina-skinny-julia"
"0012512009370","4742","2025-12-10 22:49:17-03","1","8","Entregue","463.6","4742","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","43.15","244.55","0","calca-feminina-boot-cut-corcel"
"0012512009370","4742","2025-12-10 22:49:17-03","1","8","Entregue","463.6","4742","937","Lenço Feminino Cabana 67x68","Lenço Feminino Cabana 67x68","2101","4569","2101U","Único","45","Lançamentos","1","79.9","0","79.9","0","lenco-feminino-cabana-2101u"
"0012512434718","4743","2025-12-11 22:00:55-03","1","8","Entregue","273.32","4743","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2922","177942","42","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012512570815","4744","2025-12-12 11:15:05-03","3","8","Entregue","278.16","4744","1070","Vestido Feminino Cristina","Vestido Feminino Cristina","2223","5012","2223P","P","45","Lançamentos","1","347.7","69.54","278.16","0","vestido-cristina"
"0012512092136","4745","2025-12-12 17:00:20-03","1","8","Entregue","312.93","4745","1070","Vestido Feminino Cristina","Vestido Feminino Cristina","2223","5010","2223G","G","45","Lançamentos","1","347.7","34.77","312.93","0","vestido-cristina"
"0012512490365","4746","2025-12-12 20:05:42-03","1","8","Entregue","244.82","4746","853","Calça Feminina Skinny Júlia","Calça Feminina Skinny Júlia","2048","4264","204836","36","8","Calça","1","257.7","12.88","244.82","0","calca-feminina-skinny-julia"
"0012512822235","4747","2025-12-13 19:43:28-03","1","2","Cancelado","263.82","4747","1066","Blusa Amarração Grazi","Blusa Amarração Grazi","2202","4989","2202M","M","45","Lançamentos","1","277.7","13.88","263.82","0","blusa-amarracao-grazi"
"0012512578403","4748","2025-12-15 17:32:26-03","1","8","Entregue","436.86","4748","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012512578403","4748","2025-12-15 17:32:26-03","1","8","Entregue","436.86","4748","960","Body Feminino Roberta","Body Feminino Roberta","2116","4638","2116GG","GG","45","Lançamentos","1","197.7","19.77","177.93","0","body-feminino-roberta"
"0012512030452","4749","2025-12-15 19:27:01-03","1","2","Cancelado","303.75","4749","631","Top Feminino Ana","Top Feminino Ana","1836","3233","1836G","G","3","Blusas","1","79.8","7.98","71.82","0","top-feminino-ana"
"0012512030452","4749","2025-12-15 19:27:01-03","1","2","Cancelado","303.75","4749","588","Calça Jeans Feminina Nobreza Cabana","Calça Jeans Feminina Nobreza Cabana","1808","3020","180842","42","8","Calça","1","257.7","25.77","231.93","0","calca-jeans-feminina-nobreza-cabana"
"0012512439272","4750","2025-12-16 08:45:33-03","1","8","Entregue","303.75","4750","631","Top Feminino Ana","Top Feminino Ana","1836","3233","1836G","G","3","Blusas","1","79.8","7.98","71.82","0","top-feminino-ana"
"0012512439272","4750","2025-12-16 08:45:33-03","1","8","Entregue","303.75","4750","588","Calça Jeans Feminina Nobreza Cabana","Calça Jeans Feminina Nobreza Cabana","1808","3020","180842","42","8","Calça","1","257.7","25.77","231.93","0","calca-jeans-feminina-nobreza-cabana"
"0012512574800","4751","2025-12-17 08:42:19-03","3","8","Entregue","297.28","4751","1070","Vestido Feminino Cristina","Vestido Feminino Cristina","2223","5009","2223GG","GG","45","Lançamentos","1","347.7","50.42","297.28","0","vestido-cristina"
"0012512078311","4752","2025-12-17 10:23:17-03","1","7","Transporte","139.86","4752","824","Vestido Feminino Fátima","Vestido Feminino Fátima","2003","4158","2003P","P","39","Outlet","1","155.4","15.54","139.86","0","vestido-feminino-fatima"
"0012512568137","4753","2025-12-17 13:11:49-03","3","8","Entregue","189.81","4753","807","Vestido Feminino Realeza ","Vestido Feminino Realeza ","1990","4092","1990M","M","39","Outlet","1","199.8","9.99","189.81","0","vestido-feminino-realeza"
"0012512929435","4754","2025-12-18 19:34:39-03","1","8","Entregue","288.61","4754","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","28.77","258.93","29.68","calca-feminina-boot-cut-corcel"
"0012512596806","4755","2025-12-19 06:43:38-03","1","8","Entregue","273.32","4755","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012512523643","4756","2025-12-19 21:40:46-03","1","8","Entregue","244.55","4756","1048","Óculos Cabana Roberta","Óculos Cabana Roberta","2210","4949","2210U","Único","7","Acessórios","1","287.7","43.15","244.55","0","oculos-cabana-roberta-unico"
"0012512973797","4757","2025-12-21 23:19:53-03","1","8","Entregue","219.05","4757","853","Calça Feminina Skinny Júlia","Calça Feminina Skinny Júlia","2048","4265","204834","34","8","Calça","1","257.7","38.65","219.05","0","calca-feminina-skinny-julia"
"0012512818916","4758","2025-12-22 12:55:20-03","1","8","Entregue","244.55","4758","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2923","177944","44","8","Calça","1","287.7","43.15","244.55","0","calca-feminina-boot-cut-corcel"
"0012512608891","4759","2025-12-24 20:42:23-03","1","8","Entregue","258.93","4759","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2921","177940","40","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012512714823","4760","2025-12-24 22:10:11-03","1","8","Entregue","302.1","4760","978","Regata Feminina Modeladora Zoe","Regata Feminina Modeladora Zoe","2145","4726","2145GG","GG","45","Lançamentos","1","167.7","25.15","142.55","0","regata-feminina-modeladora-zoe"
"0012512714823","4760","2025-12-24 22:10:11-03","1","8","Entregue","302.1","4760","795","Body Feminino Núbia","Body Feminino Núbia","1974","4042","1974GG","GG","11","Body","1","187.7","28.15","159.55","0","body-feminino-nubia"
"0012512716821","4761","2025-12-31 20:27:15-03","1","8","Entregue","150.73","4761","602","Blusa Feminina Relíquia","Blusa Feminina Relíquia","1800","3081","1800M","M","48","Verão 2024","1","147.7","14.77","132.93","17.8","blusa-feminina-reliquia"
"0012601945457","4762","2026-01-01 01:50:59-03","1","8","Entregue","258.93","4762","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2922","177942","42","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012601242207","4763","2026-01-03 15:37:19-03","1","8","Entregue","141.01","4763","990","Passador de Lenço Bridão Cabana","Passador de Lenço Bridão Cabana","2155","4778","2155U","Único","45","Lançamentos","1","59.8","5.98","53.82","6.55","passador-de-lenco-bridao-cabana"
"0012601242207","4763","2026-01-03 15:37:19-03","1","8","Entregue","141.01","4763","937","Lenço Feminino Cabana 67x68","Lenço Feminino Cabana 67x68","2101","4569","2101U","Único","45","Lançamentos","1","79.9","7.99","71.91","8.73","lenco-feminino-cabana-2101u"
"0012601411948","4764","2026-01-04 18:43:28-03","1","2","Cancelado","273.32","4764","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2919","177936","36","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012601338777","4765","2026-01-05 14:57:36-03","3","8","Entregue","273.32","4765","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","4300","177934","34","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012601792734","4766","2026-01-05 16:20:08-03","3","8","Entregue","0","4766","847","Vestido Feminino Suzy","Vestido Feminino Suzy","2023","4233","2023M","M","39","Outlet","1","199.8","29.97","169.83","0","vestido-feminino-suzy"
"0012601565990","4767","2026-01-05 16:54:06-03","3","8","Entregue","167.7","4767","758","Regata Modeladora Núbia","Regata Modeladora Núbia","1942","3924","1942M","M","6","Manga curta","1","167.7","0","167.7","0","regata-modeladora-nubia"
"0012601691329","4768","2026-01-05 20:59:52-03","1","8","Entregue","517.86","4768","1013","Óculos Cabana Larissa","Óculos Cabana Larissa","2181","4823","2181U","Único","7","Acessórios","1","287.7","28.77","258.93","0","oculos-cabana-larissa"
"0012601691329","4768","2026-01-05 20:59:52-03","1","8","Entregue","517.86","4768","995","Óculos Cabana Jaque","Óculos Cabana Jaque","2165","4788","2165U","Único","7","Acessórios","1","287.7","28.77","258.93","0","oculos-cabana-jaque"
"0012601245425","4769","2026-01-06 08:32:52-03","3","8","Entregue","379.62","4769","735","Chemise Feminina Leves Galopes","Chemise Feminina Leves Galopes","1917","3824","1917G","G","39","Outlet","1","199.8","9.99","189.81","0","chemise-feminina-leves-galopes"
"0012601245425","4769","2026-01-06 08:32:52-03","3","8","Entregue","379.62","4769","740","Vestido Feminino Midi Núbia","Vestido Midi Feminino Núbia","1925","3849","1925G","G","39","Outlet","1","199.8","9.99","189.81","0","vestido-feminino-midi-nubia"
"0012601670055","4770","2026-01-06 10:44:25-03","3","8","Entregue","546.64","4770","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-corcel"
"0012601670055","4770","2026-01-06 10:44:25-03","3","8","Entregue","546.64","4770","1082","Calça Feminina Boot Cut Bridão","Calça Feminina Boot Cut Bridão","2149","5085","214938","38","45","Lançamentos","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-bridao"
"0012601929660","4771","2026-01-06 11:34:29-03","3","8","Entregue","339.2","4771","937","Lenço Feminino Cabana 67x68","Lenço Feminino Cabana 67x68","2101","4569","2101U","Único","45","Lançamentos","1","79.9","0","79.9","0","lenco-feminino-cabana-2101u"
"0012601929660","4771","2026-01-06 11:34:29-03","3","8","Entregue","339.2","4771","937","Lenço Feminino Cabana 67x68","Lenço Feminino Cabana 67x68","2101","4569","2101U","Único","45","Lançamentos","1","79.9","0","79.9","0","lenco-feminino-cabana-2101u"
"0012601929660","4771","2026-01-06 11:34:29-03","3","8","Entregue","339.2","4771","990","Passador de Lenço Bridão Cabana","Passador de Lenço Bridão Cabana","2155","4778","2155U","Único","45","Lançamentos","1","59.8","0","59.8","0","passador-de-lenco-bridao-cabana"
"0012601929660","4771","2026-01-06 11:34:29-03","3","8","Entregue","339.2","4771","990","Passador de Lenço Bridão Cabana","Passador de Lenço Bridão Cabana","2155","4778","2155U","Único","45","Lançamentos","1","59.8","0","59.8","0","passador-de-lenco-bridao-cabana"
"0012601929660","4771","2026-01-06 11:34:29-03","3","8","Entregue","339.2","4771","990","Passador de Lenço Bridão Cabana","Passador de Lenço Bridão Cabana","2155","4778","2155U","Único","45","Lançamentos","1","59.8","0","59.8","0","passador-de-lenco-bridao-cabana"
"0012601184375","4772","2026-01-06 12:10:00-03","3","8","Entregue","0","4772","853","Calça Feminina Skinny Júlia","Calça Feminina Skinny Júlia","2048","4265","204834","34","8","Calça","1","257.7","38.66","219.04","0","calca-feminina-skinny-julia"
"0012601980960","4773","2026-01-06 12:35:20-03","1","8","Entregue","149.82","4773","1077","Blusa Feminina Grazi","Blusa Feminina Grazi","2231","5057","2231G","G","45","Lançamentos","1","157.7","7.88","149.82","0","blusa-feminina-grazi"
"0012601097186","4774","2026-01-06 14:48:56-03","3","7","Transporte","0","4774","1050","Óculos Cabana Morgan","Óculos Cabana Morgan","2212","4953","2212U","Único","7","Acessórios","1","287.7","0","287.7","0","oculos-cabana-morgan-unico"
"0012601097186","4774","2026-01-06 14:48:56-03","3","7","Transporte","0","4774","1034","Colete Feminino Alfaiataria Adriela","Colete Feminino Alfaiataria Adriela","2191","4889","2191M","M","39","Outlet","1","259.8","0","259.8","0","colete-feminino-alfaiataria-adriela"
"0012601097186","4774","2026-01-06 14:48:56-03","3","7","Transporte","0","4774","1037","Blusa Courino Cabana Black","Blusa Courino Cabana Black","2141","4904","2141M","M","45","Lançamentos","1","187.7","0","187.7","0","blusa-courino-cabana-black"
"0012601097186","4774","2026-01-06 14:48:56-03","3","7","Transporte","0","4774","978","Regata Feminina Modeladora Zoe","Regata Feminina Modeladora Zoe","2145","4724","2145M","M","45","Lançamentos","1","167.7","0","167.7","0","regata-feminina-modeladora-zoe"
"0012601097186","4774","2026-01-06 14:48:56-03","3","7","Transporte","0","4774","758","Regata Modeladora Núbia","Regata Modeladora Núbia","1942","3924","1942M","M","6","Manga curta","1","167.7","0","167.7","0","regata-modeladora-nubia"
"0012601097186","4774","2026-01-06 14:48:56-03","3","7","Transporte","0","4774","476","Regata Feminina Neblina","Regata Feminina Neblina","1694","2413","1694-M","M","39","Outlet","1","137.7","0","137.7","0","regata-feminina-neblina"
"0012601097186","4774","2026-01-06 14:48:56-03","3","7","Transporte","0","4774","807","Vestido Feminino Realeza ","Vestido Feminino Realeza ","1990","4092","1990M","M","39","Outlet","1","199.8","0","199.8","0","vestido-feminino-realeza"
"0012601097186","4774","2026-01-06 14:48:56-03","3","7","Transporte","0","4774","1038","Blusa Courino Cabana Off White","Blusa Courino Cabana Off White","2095","4909","2095M","M","45","Lançamentos","1","187.7","0","187.7","0","blusa-courino-cabana-off-white"
"0012601996996","4775","2026-01-07 09:47:43-03","1","8","Entregue","257.7","4775","168","Calça Jeans Feminina Boot Cut Morgan ","Calça Jeans Feminina Boot Cut Morgan ","1260","675","126038","38","8","Calça","1","257.7","0","257.7","0","calca-jeans-feminina-boot-cut-morgan"
"0012601887412","4776","2026-01-08 16:35:08-03","1","2","Cancelado","157.7","4776","1045","T-Shirt Feminina Bridão Júlia","T-Shirt Feminina Bridão Júlia","2196","4935","2196G","G","45","Lançamentos","1","157.7","0","157.7","0","t-shirt-feminina-bridao-julia"
"0012601442316","4777","2026-01-08 23:19:23-03","1","8","Entregue","244.55","4777","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","43.15","244.55","0","calca-feminina-boot-cut-corcel"
"0012601937476","4778","2026-01-09 00:00:41-03","1","8","Entregue","517.86","4778","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2922","177942","42","8","Calça","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-corcel"
"0012601937476","4778","2026-01-09 00:00:41-03","1","8","Entregue","517.86","4778","1082","Calça Feminina Boot Cut Bridão","Calça Feminina Boot Cut Bridão","2149","5083","214942","42","45","Lançamentos","1","287.7","28.77","258.93","0","calca-feminina-boot-cut-bridao"
"0012601928523","4779","2026-01-09 16:00:53-03","3","8","Entregue","0","4779","758","Regata Modeladora Núbia","Regata Modeladora Núbia","1942","3924","1942M","M","6","Manga curta","1","167.7","0","167.7","0","regata-modeladora-nubia"
"0012601928523","4779","2026-01-09 16:00:53-03","3","8","Entregue","0","4779","1072","Blusa Feminina Amarração Olivia","Blusa Feminina Amarração Olivia","2224","5034","2224M","M","45","Lançamentos","1","277.7","0","277.7","0","blusa-feminina-amarracao-laura"
"0012601928523","4779","2026-01-09 16:00:53-03","3","8","Entregue","0","4779","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012601928523","4779","2026-01-09 16:00:53-03","3","8","Entregue","0","4779","1085","T-Shirt Feminina Alice","T-Shirt Feminina Alice","2239","5101","2239M","M","45","Lançamentos","1","157.7","0","157.7","0","t-shirt-feminina-alice"
"0012601241491","4780","2026-01-11 20:31:20-03","1","8","Entregue","397.38","4780","890","Vestido Moletom Feminino Rafaela","Vestido Moletom Feminino Rafaela","2053","4384","2053GG","GG","39","Outlet","1","179.8","26.97","152.83","0","vestido-moletom-feminino-rafaela"
"0012601241491","4780","2026-01-11 20:31:20-03","1","8","Entregue","397.38","4780","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2923","177944","44","8","Calça","1","287.7","43.15","244.55","0","calca-feminina-boot-cut-corcel"
"0012601907123","4781","2026-01-12 09:25:08-03","3","8","Entregue","0","4781","1076","Blusa Feminina Emanuely","Blusa Feminina Emanuely","2230","5053","2230M","M","45","Lançamentos","1","157.7","0","157.7","0","blusa-feminina-emanuely"
"0012601009370","4782","2026-01-12 09:29:19-03","2","8","Entregue","79.9","4782","990","Passador de Lenço Bridão Cabana","Passador de Lenço Bridão Cabana","2155","4778","2155U","Único","45","Lançamentos","1","79.9","0","79.9","0","passador-de-lenco-bridao-cabana"
"0012601434718","4783","2026-01-12 16:23:19-03","1","8","Entregue","141.93","4783","1044","T-Shirt Feminina Bridão Gabi","T-Shirt Feminina Bridão Gabi","2197","4929","2197M","M","45","Lançamentos","1","157.7","15.77","141.93","0","t-shirt-feminina-bridao-gabi"
"0012601570815","4784","2026-01-14 07:39:49-03","1","7","Transporte","187.82","4784","820","Vestido Feminino Lia","Vestido Feminino Lia","1991","4135","1991GG","GG","45","Lançamentos","1","197.7","9.88","187.82","0","vestido-feminino-lia"
"0012601092136","4785","2026-01-14 08:37:58-03","3","8","Entregue","0","4785","1022","Óculos Cabana Duda","Óculos Cabana Duda","2189","4840","2189U","Único","7","Acessórios","1","287.7","0","287.7","0","oculos-cabana-duda"
"0012601490365","4786","2026-01-14 15:02:14-03","3","7","Transporte","0","4786","1034","Colete Feminino Alfaiataria Adriela","Colete Feminino Alfaiataria Adriela","2191","4890","2191G","G","39","Outlet","1","259.8","0","259.8","0","colete-feminino-alfaiataria-adriela"
"0012601490365","4786","2026-01-14 15:02:14-03","3","7","Transporte","0","4786","476","Regata Feminina Neblina","Regata Feminina Neblina","1694","2412","1694-P","P","39","Outlet","1","137.7","0","137.7","0","regata-feminina-neblina"
"0012601490365","4786","2026-01-14 15:02:14-03","3","7","Transporte","0","4786","807","Vestido Feminino Realeza ","Vestido Feminino Realeza ","1990","4093","1990P","P","39","Outlet","1","199.8","0","199.8","0","vestido-feminino-realeza"
"0012601490365","4786","2026-01-14 15:02:14-03","3","7","Transporte","0","4786","1076","Blusa Feminina Emanuely","Blusa Feminina Emanuely","2230","5054","2230P","P","45","Lançamentos","1","157.7","0","157.7","0","blusa-feminina-emanuely"
"0012601490365","4786","2026-01-14 15:02:14-03","3","7","Transporte","0","4786","1077","Blusa Feminina Grazi","Blusa Feminina Grazi","2231","5059","2231P","P","45","Lançamentos","1","157.7","0","157.7","0","blusa-feminina-grazi"
"0012601822235","4787","2026-01-14 16:46:18-03","3","8","Entregue","299.64","4787","1092","T-Shirt Feminina Valentina","T-Shirt Feminina Valentina","2245","5133","2245GG","GG","45","Lançamentos","1","157.7","7.88","149.82","0","t-shirt-feminina-valentina"
"0012601822235","4787","2026-01-14 16:46:18-03","3","8","Entregue","299.64","4787","1083","T-Shirt Feminina Sophia","T-Shirt Feminina Sophia","2238","5089","2238GG","GG","45","Lançamentos","1","157.7","7.88","149.82","0","t-shirt-feminina-sophia"
"0012601578403","4788","2026-01-14 21:28:51-03","1","8","Entregue","357.75","4788","820","Vestido Feminino Lia","Vestido Feminino Lia","1991","4135","1991GG","GG","45","Lançamentos","1","197.7","19.77","177.93","0","vestido-feminino-lia"
"0012601578403","4788","2026-01-14 21:28:51-03","1","8","Entregue","357.75","4788","663","Vestido Feminino Angélica","Vestido Feminino Angélica","1853","3424","1853GG","GG","39","Outlet","1","199.8","19.98","179.82","0","vestido-feminino-angelica"
"0012601030452","4789","2026-01-15 11:36:41-03","1","8","Entregue","134.91","4789","1087","Vestido/Camisola Feminina Cabana","Vestido/ Camisola Feminina Cabana","2147","5110","2147G","G","1","Feminino","1","149.9","14.99","134.91","0","vestido-/-camisola-feminina-cabana"
"0012601439272","4790","2026-01-15 14:43:03-03","3","8","Entregue","187.82","4790","820","Vestido Feminino Lia","Vestido Feminino Lia","1991","4136","1991G","G","45","Lançamentos","1","197.7","9.88","187.82","0","vestido-feminino-lia"
"0012601574800","4791","2026-01-16 10:43:32-03","1","8","Entregue","297.7","4791","1086","Vestido Feminio Eliane","Vestido Feminio Eliane","2241","5107","2241P","P","45","Lançamentos","1","297.7","0","297.7","0","vestido-feminio-eliane"
"0012601078311","4792","2026-01-16 15:53:49-03","3","8","Entregue","0","4792","1091","T-Shirt Feminina Brenda","T-Shirt Feminina Brenda","2243","5128","2243GG","GG","45","Lançamentos","1","157.7","0","157.7","0","t-shirt-feminina-brenda-2243"
"0012601078311","4792","2026-01-16 15:53:49-03","3","8","Entregue","0","4792","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2923","177944","44","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012601568137","4793","2026-01-16 16:38:47-03","3","8","Entregue","0","4793","1030","Camisete Feminina Roberta","Camisete Feminina Roberta","2121","4876","2121G","G","46","Mais Vendidos","1","247.7","26.77","220.93","0","camisete-feminina-roberta"
"0012601568137","4793","2026-01-16 16:38:47-03","3","8","Entregue","0","4793","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2923","177944","44","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012601929435","4794","2026-01-16 16:55:47-03","1","8","Entregue","134.91","4794","1087","Vestido/Camisola Feminina Cabana","Vestido/ Camisola Feminina Cabana","2147","5110","2147G","G","1","Feminino","1","149.9","14.99","134.91","0","vestido-/-camisola-feminina-cabana"
"0012601596806","4795","2026-01-19 09:05:24-03","3","8","Entregue","0","4795","575","Calça Feminina  Boot Cut Corcel","Calça Feminina  Boot Cut Corcel","1779","2920","177938","38","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-corcel"
"0012601596806","4795","2026-01-19 09:05:24-03","3","8","Entregue","0","4795","960","Body Feminino Roberta","Body Feminino Roberta","2116","4639","2116G","G","45","Lançamentos","1","197.7","0","197.7","0","body-feminino-roberta"
"0012601523643","4796","2026-01-19 09:15:18-03","3","8","Entregue","0","4796","168","Calça Jeans Feminina Boot Cut Morgan ","Calça Jeans Feminina Boot Cut Morgan ","1260","676","126040","40","8","Calça","1","257.7","0","257.7","0","calca-jeans-feminina-boot-cut-morgan"
